id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,volNieuw,volNieuwGem
1330,544.34,179.44,2.9197192,0.3296469,0.9624764,0.0,
1331,292.58,76.86,9.03,0.2626974,2.3721573,0.0,
1332,1323.71,34.27,0.0,0.025889358,0.0,0.0,
1333,1084.83,226.47,8.52,0.20876083,1.7786424,0.0,
1334,229.56,108.69,4.07,0.47347102,1.927027,0.0,
1335,4424.49,1079.3,0.0,0.24393772,0.0,0.0,
1336,333.98,191.22,10.89,0.5725492,6.2350616,0.0,
1337,5448.29,0.0,0.0,0.0,0.0,0.0,
1338,264.53,111.57,7.544266,0.4217669,3.181922,0.0,
1339,1147.98,212.11,6.998469,0.18476804,1.2930933,0.0,
1340,140.66,136.78,8.07,0.97241575,7.847395,0.0,
1341,3582.69,17.81,2.13,0.004971125,0.010588497,0.0,
1342,1516.74,89.43,4.16,0.058961984,0.24528185,0.0,
1343,13600.49,0.0,0.0,0.0,0.0,0.0,
1344,7083.05,0.0,0.0,0.0,0.0,0.0,
1345,100.89,171.08,10.55,1.6957083,17.889723,0.0,
1346,59.92,0.0,0.0,0.0,0.0,0.0,
1347,309.97,99.96,0.0,0.32248282,0.0,0.0,
1348,2684.47,517.29,6.2369876,0.19269724,1.2018503,0.0,
1349,96.64,108.4,9.47,1.1216887,10.622394,0.0,
1350,158.82,100.94,10.0,0.63556224,6.355623,0.0,
1351,2576.46,0.0,0.0,0.0,0.0,0.0,
1352,118.91,113.47,12.201617,0.9542511,11.643407,0.0,
1353,294.98,161.31,9.166243,0.5468506,5.012565,0.0,
1354,191.18,121.14,6.2926793,0.6336437,3.9873166,0.0,
1355,692.18,236.1,6.27,0.34109625,2.1386735,0.0,
1356,268.57,102.43,6.8797665,0.3813903,2.6238763,0.0,
1357,586.65,144.05,0.11935439,0.24554674,0.029307082,0.0,
1358,157.06,121.44,6.83,0.7732077,5.2810087,0.0,
1359,4448.65,0.0,0.0,0.0,0.0,0.0,
1360,19671.96,0.0,0.0,0.0,0.0,0.0,
1361,631.4,121.99,5.93,0.19320557,1.145709,0.0,
1362,436.59,168.69,7.852951,0.38638082,3.0342298,0.0,
1363,245.83,53.66,8.65,0.21828093,1.8881298,0.0,
1364,2327.63,0.0,0.0,0.0,0.0,0.0,
1365,69.38,69.95,10.48,1.0082157,10.566099,0.0,
1366,396.34,0.0,0.0,0.0,0.0,0.0,
1367,103.29,56.97,8.7,0.5515539,4.7985187,0.0,
1368,2696.48,271.85,8.06,0.10081662,0.812582,0.0,
1369,7497.69,0.0,0.0,0.0,0.0,0.0,
1370,5779.41,0.0,0.0,0.0,0.0,0.0,
1371,530.36,0.0,0.0,0.0,0.0,0.0,
1372,635.44,505.61,8.607641,0.7956849,6.84897,0.0,
1373,180.74,0.0,0.0,0.0,0.0,0.0,
1374,554.93,92.65,0.0,0.166958,0.0,0.0,
1375,255.61,107.05,0.0,0.41880208,0.0,0.0,
1376,465.91,161.38,6.088002,0.3463759,2.1087372,0.0,
1377,180.6,180.6,11.537635,1.0,11.537636,0.0,
1378,412.11,385.29,7.3278136,0.9349204,6.850922,0.0,
1379,178.53,99.35,8.354092,0.5564891,4.648961,0.0,
1380,152.99,98.8,8.31,0.64579386,5.366547,0.0,
1381,2190.39,0.0,0.0,0.0,0.0,0.0,
1382,39.75,63.04,9.43,1.585912,14.955151,0.0,
1383,2027.37,173.69,10.25,0.08567257,0.87814385,0.0,
1384,11134.05,0.0,0.0,0.0,0.0,0.0,
1385,740.41,0.0,0.0,0.0,0.0,0.0,
1386,17.21,17.21,0.0,1.0,0.0,0.0,
1387,660.18,125.07,9.52,0.18944833,1.8035483,0.0,
1388,1766.03,0.0,0.0,0.0,0.0,0.0,
1389,62.93,0.0,0.0,0.0,0.0,0.0,
1390,2465.63,485.03,3.467477,0.19671647,0.68210983,0.0,
1391,253.82,0.0,0.0,0.0,0.0,0.0,
1392,120.22,74.75,10.85,0.62177676,6.746278,0.0,
1393,898.83,182.01,7.5516863,0.20249657,1.5291907,0.0,
1394,488.67,118.94,7.359615,0.24339534,1.7912959,0.0,
1395,279.09,185.98,9.21,0.66638,6.1373596,0.0,
1396,7896.89,0.0,0.0,0.0,0.0,0.0,
1397,604.3,203.19,6.8368564,0.3362403,2.2988267,0.0,
1398,162.18,86.43,9.92,0.5329264,5.28663,0.0,
1399,222.12,91.02,9.43,0.4097785,3.8642113,0.0,
1400,95.91,65.44,9.14,0.68230635,6.23628,0.0,
1401,514.02,27.33,4.2,0.053169135,0.22331037,0.0,
1402,781.55,128.61,7.47,0.1645576,1.2292453,0.0,
1403,4238.43,0.0,0.0,0.0,0.0,0.0,
1404,646.13,142.4,6.96,0.22038907,1.5339079,0.0,
1405,949.24,196.44,4.8716407,0.20694451,1.0081593,0.0,
1406,1167.42,597.55,11.984738,0.5118552,6.1344504,0.0,
1407,903.79,128.38,7.53,0.14204629,1.0696086,0.0,
1408,27906.21,0.0,0.0,0.0,0.0,0.0,
1409,7192.15,0.0,0.0,0.0,0.0,0.0,
1410,334.56,82.15,7.89,0.2455464,1.9373611,0.0,
1411,3328.47,0.0,0.0,0.0,0.0,0.0,
1412,23.9,0.0,0.0,0.0,0.0,0.0,
1413,172.56,88.58,10.25,0.51332873,5.261619,0.0,
1414,1111.4,461.3,15.76,0.41506207,6.541378,0.0,
1415,385.65,513.38,16.01,1.331207,21.312626,0.0,
1416,363.91,0.0,0.0,0.0,0.0,0.0,
1417,1162.6,0.0,0.0,0.0,0.0,0.0,
1418,2665.46,1239.99,5.64,0.46520677,2.6237662,0.0,
1419,211.16,79.08,9.36,0.37450275,3.5053456,0.0,
1420,218.33,89.47,9.58,0.4097925,3.9258122,0.0,
1421,11829.2,0.0,0.0,0.0,0.0,0.0,
1422,216.52,95.51,9.78,0.44111398,4.3140945,0.0,
1423,1513.75,0.0,0.0,0.0,0.0,0.0,
1424,501.05,0.0,0.0,0.0,0.0,0.0,
1425,3597.85,0.0,0.0,0.0,0.0,0.0,
1426,206.39,0.0,0.0,0.0,0.0,0.0,
1427,3839.55,0.0,0.0,0.0,0.0,0.0,
1428,4386.55,0.0,0.0,0.0,0.0,0.0,
1429,6523.81,0.0,0.0,0.0,0.0,0.0,
1430,32101.87,3121.39,12.468202,0.0972339,1.2123318,0.0,
1431,407.32,133.02,7.977219,0.3265737,2.6051502,0.0,
1432,6710.68,0.0,0.0,0.0,0.0,0.0,
1433,6542.32,775.92,6.5782743,0.11860013,0.78018415,0.0,
1434,373.23,124.44,19.0,0.33341372,6.334861,0.0,
1435,638.19,0.0,0.0,0.0,0.0,0.0,
1436,7108.21,0.0,0.0,0.0,0.0,0.0,
1437,746.98,154.08,7.229556,0.20627059,1.4912449,0.0,
1438,111.47,59.45,8.51,0.53332734,4.538616,0.0,
1439,146.13,94.07,8.64,0.64374185,5.5619297,0.0,
1440,3770.82,0.0,0.0,0.0,0.0,0.0,
1441,458.93,124.14,6.1196866,0.27049878,1.6553677,0.0,
1442,959.75,142.46,6.2362494,0.14843449,0.92567456,0.0,
1443,468.48,117.74,7.1511865,0.25132343,1.7972605,0.0,
1444,5329.93,0.0,0.0,0.0,0.0,0.0,
1445,441.43,138.1,11.24,0.3128469,3.5163991,0.0,
1446,488.69,86.78,7.86,0.17757678,1.3957536,0.0,
1447,192.99,80.36,2.39,0.41639462,0.99518317,0.0,
1448,87.28,99.31,9.22,1.1378323,10.490813,0.0,
1449,15223.34,0.0,0.0,0.0,0.0,0.0,
1450,228.72,182.23,10.52,0.7967383,8.381688,0.0,
1451,734.8,361.0,3.2496932,0.49129015,1.5965424,0.0,
1452,215.17,113.8,7.6231723,0.5288842,4.031775,0.0,
1453,373.66,78.73,9.7,0.21069957,2.0437858,0.0,
1454,527.62,109.07,9.78,0.20672075,2.021729,0.0,
1455,383.98,103.27,6.8512344,0.2689463,1.842614,0.0,
1456,15630.51,0.0,0.0,0.0,0.0,0.0,
1457,274.25,115.28,13.29,0.4203464,5.5864034,0.0,
1458,104.8,95.76,12.34,0.91374046,11.2755575,0.0,
1459,387.13,199.96,8.068994,0.516519,4.1677885,0.0,
1460,684.84,199.05,6.761634,0.29065183,1.9652811,0.0,
1461,2790.95,863.84,5.5296645,0.3095147,1.7115124,0.0,
1462,229.24,80.05,0.0,0.34919736,0.0,0.0,
1463,6861.28,3631.22,8.86,0.52923363,4.6890097,0.0,
1464,5184.92,4092.72,6.2,0.7893507,4.893974,0.0,
1465,78.76,171.19,6.65,2.1735651,14.454209,0.0,
1466,951.78,0.0,0.0,0.0,0.0,0.0,
1467,205.43,128.1,3.7209024,0.62357014,2.3202436,0.0,
1468,256.51,102.06,0.0,0.3978792,0.0,0.0,
1469,2403.02,0.0,0.0,0.0,0.0,0.0,
1470,1091.84,177.91,4.9665713,0.16294512,0.8092786,0.0,
1471,4513.29,0.0,0.0,0.0,0.0,0.0,
1472,17854.52,0.0,0.0,0.0,0.0,0.0,
1473,475.18,18.02,3.49,0.03792247,0.13234943,0.0,
1474,2796.06,272.82,11.13451,0.09757301,1.0864277,0.0,
1475,341.41,121.68,8.61,0.35640433,3.0686412,0.0,
1476,692.49,0.0,0.0,0.0,0.0,0.0,
1477,230.38,65.62,7.25,0.28483376,2.0650449,0.0,
1478,227.68,84.38,6.09,0.37060788,2.257002,0.0,
1479,1240.81,275.3,3.11,0.22187118,0.6900193,0.0,
1480,50.6,0.0,0.0,0.0,0.0,0.0,
1481,4533.4,0.0,0.0,0.0,0.0,0.0,
1482,7715.13,0.0,0.0,0.0,0.0,0.0,
1483,279.18,117.74,6.6640434,0.42173508,2.8104608,0.0,
1484,127.69,67.27,8.81,0.52682275,4.6413083,0.0,
1485,645.26,149.63,5.984903,0.23189102,1.3878453,0.0,
1486,77.56,0.0,0.0,0.0,0.0,0.0,
1487,212.42,117.84,10.94,0.55475,6.068965,0.0,
1488,145.26,0.0,0.0,0.0,0.0,0.0,
1489,2240.91,0.0,0.0,0.0,0.0,0.0,
1490,5452.79,126.92,3.58,0.023276158,0.08332864,0.0,
1491,164.15,93.1,9.07,0.5671642,5.144179,0.0,
1492,225.97,80.54,0.0,0.356419,0.0,0.0,
1493,114.29,82.61,9.22,0.7228104,6.6643124,0.0,
1494,524.42,136.13,4.580617,0.25958204,1.1890458,0.0,
1495,7667.09,0.0,0.0,0.0,0.0,0.0,
1496,1628.42,313.18,7.4360104,0.19232138,1.4301038,0.0,
1497,704.14,308.05,9.05,0.437484,3.9592304,0.0,
1498,213.83,198.43,9.8,0.9279801,9.094206,0.0,
1499,88.17,61.07,8.23,0.69263923,5.700421,0.0,
1500,614.56,127.3,7.83,0.20714007,1.6219068,0.0,
1501,2534.97,313.42,7.696104,0.12363855,0.95153517,0.0,
1502,853.96,0.0,0.0,0.0,0.0,0.0,
1503,87.3,103.78,10.13,1.1887742,12.042283,0.0,
1504,93.3,78.99,5.6478705,0.8466237,4.7816215,0.0,
1505,113.71,165.2,8.68,1.4528185,12.610466,0.0,
1506,481.46,0.0,0.0,0.0,0.0,0.0,
1507,109.87,76.15,9.63,0.6930918,6.6744742,0.0,
1508,827.27,0.0,0.0,0.0,0.0,0.0,
1509,1465.57,683.78,4.4484425,0.46656254,2.0754766,0.0,
1510,228.9,0.0,0.0,0.0,0.0,0.0,
1511,202.21,116.55,10.74,0.57638097,6.1903315,0.0,
1512,512.75,205.43,6.3084335,0.4006436,2.5274332,0.0,
1513,1520.65,165.22,7.91,0.10865091,0.8594286,0.0,
1514,4556.29,0.0,0.0,0.0,0.0,0.0,
1515,427.04,0.0,0.0,0.0,0.0,0.0,
1516,144.63,74.28,9.6,0.51358634,4.9304295,0.0,
1517,4378.59,0.0,0.0,0.0,0.0,0.0,
1518,5375.84,0.0,0.0,0.0,0.0,0.0,
1519,72.6,72.57,3.469996,0.9995868,3.4685621,0.0,
1520,210.93,111.83,9.72,0.5301759,5.1533103,0.0,
1521,2949.13,0.0,0.0,0.0,0.0,0.0,
1522,865.67,0.0,0.0,0.0,0.0,0.0,
1523,522.64,289.02,9.543275,0.5530001,5.2774324,0.0,
1524,250.53,166.93,3.6647696,0.6663074,2.441863,0.0,
1525,3197.72,0.0,0.0,0.0,0.0,0.0,
1526,18.02,0.0,0.0,0.0,0.0,0.0,
1527,2059.19,182.86,3.982183,0.08880191,0.35362548,0.0,
1528,323.5,0.0,0.0,0.0,0.0,0.0,
1529,260.48,91.33,5.72,0.3506219,2.0055573,0.0,
1530,163.09,145.34,12.81,0.89116436,11.415816,0.0,
1531,121.04,99.14,9.595155,0.8190681,7.8590846,0.0,
1532,8750.33,0.0,0.0,0.0,0.0,0.0,
1533,454.18,293.37,9.33587,0.64593333,6.0303493,0.0,
1534,39.65,39.65,2.61,1.0,2.61,0.0,
1535,16.85,0.0,0.0,0.0,0.0,0.0,
1536,166.58,172.99,8.242888,1.03848,8.560076,0.0,
1537,33357.12,0.0,0.0,0.0,0.0,0.0,
1538,230.41,96.66,4.03,0.41951305,1.6906376,0.0,
1539,285.72,0.0,0.0,0.0,0.0,0.0,
1540,806.71,296.15,3.34,0.36710837,1.2261418,0.0,
1541,218.6,28.04,0.0,0.12827082,0.0,0.0,
1542,1222.64,359.72,5.867369,0.2942158,1.7262727,0.0,
1543,17494.01,0.0,0.0,0.0,0.0,0.0,
1544,761.09,173.01,6.422611,0.2273187,1.4599795,0.0,
1545,4146.25,21.21,2.65,0.0051154657,0.013555985,0.0,
1546,6864.88,0.0,0.0,0.0,0.0,0.0,
1547,677.79,159.29,8.88,0.2350138,2.0869224,0.0,
1548,122.47,0.0,0.0,0.0,0.0,0.0,
1549,657.44,146.83,13.436808,0.22333597,3.0009224,0.0,
1550,229.06,82.92,0.0,0.3620012,0.0,0.0,
1551,120.54,52.51,8.49,0.43562302,3.6984394,0.0,
1552,4120.73,0.0,0.0,0.0,0.0,0.0,
1553,662.59,181.22,8.820553,0.27350247,2.412443,0.0,
1554,424.85,342.26,11.13,0.805602,8.966351,0.0,
1555,590.56,0.0,0.0,0.0,0.0,0.0,
1556,1065.14,682.53,4.452207,0.64078903,2.8529255,0.0,
1557,597.96,0.0,0.0,0.0,0.0,0.0,
1558,3987.31,0.0,0.0,0.0,0.0,0.0,
1559,8988.08,0.0,0.0,0.0,0.0,0.0,
1560,274.65,102.66,9.884714,0.37378484,3.6947563,0.0,
1561,1334.47,230.67,4.34,0.17285514,0.7501914,0.0,
1562,234.48,66.59,9.95,0.2839901,2.8257012,0.0,
1563,217.74,112.73,8.9426775,0.51772755,4.629871,0.0,
1564,7091.52,4.97,11.41,7.00837E-4,0.00799655,0.0,
1565,569.58,130.77,5.7326136,0.22959022,1.3161521,0.0,
1566,13.49,0.0,0.0,0.0,0.0,0.0,
1567,188.92,54.0,5.62,0.28583527,1.6063942,0.0,
1568,143.19,95.5,10.49,0.666946,6.9962635,0.0,
1569,3845.07,0.0,0.0,0.0,0.0,0.0,
1570,2255.95,558.16,6.7,0.24741682,1.6576927,0.0,
1571,143.03,116.97,9.63,0.81780046,7.8754187,0.0,
1572,308.46,100.23,0.0,0.3249368,0.0,0.0,
1573,148.3,216.79,9.524636,1.4618341,13.923438,0.0,
1574,77.66,0.0,0.0,0.0,0.0,0.0,
1575,415.15,89.0,0.0,0.21438035,0.0,0.0,
1576,10.1,0.0,0.0,0.0,0.0,0.0,
1577,73.44,0.0,0.0,0.0,0.0,0.0,
1578,182.39,0.0,0.0,0.0,0.0,0.0,
1579,259.26,96.45,7.1325536,0.37202033,2.653455,0.0,
1580,66.49,61.92,3.06,0.93126786,2.8496795,0.0,
1581,239.43,87.31,5.8,0.36465773,2.115015,0.0,
1582,67.75,57.61,7.434126,0.85033214,6.321476,0.0,
1583,44.73,0.0,0.0,0.0,0.0,0.0,
1584,1537.19,0.0,0.0,0.0,0.0,0.0,
1585,463.94,110.84,3.24,0.2389102,0.774069,0.0,
1586,717.99,202.06,4.931062,0.28142452,1.3877219,0.0,
1587,28567.4,0.0,0.0,0.0,0.0,0.0,
1588,367.33,0.0,0.0,0.0,0.0,0.0,
1589,4336.6,0.0,0.0,0.0,0.0,0.0,
1590,2934.19,0.0,0.0,0.0,0.0,0.0,
1591,53.04,0.0,0.0,0.0,0.0,0.0,
1592,16.87,92.45,2.43,5.4801416,13.316745,0.0,
1593,738.57,138.27,7.875853,0.18721314,1.4744631,0.0,
1594,552.17,98.69,6.1331735,0.1787312,1.0961894,0.0,
1595,322.95,71.47,7.93,0.2213036,1.7549375,0.0,
1596,272.43,177.98,9.560444,0.6533054,6.24589,0.0,
1597,298.1,123.15,9.113641,0.4131164,3.7649944,0.0,
1598,22672.33,3958.87,7.58,0.1746124,1.323562,0.0,
1599,639.15,188.79,4.09,0.29537666,1.2080905,0.0,
1600,87.34,38.69,7.86,0.44298145,3.4818342,0.0,
1601,187.57,237.72,11.16,1.2673668,14.143813,0.0,
1602,464.67,177.7,7.766657,0.3824219,2.9701397,0.0,
1603,582.01,181.34,6.4239054,0.31157538,2.001531,0.0,
1604,8673.13,28.63,0.0,0.0033009998,0.0,0.0,
1605,233.67,113.8,9.25,0.4870116,4.5048575,0.0,
1606,407.18,302.71,10.580683,0.74343044,7.8660016,0.0,
1607,101.42,49.11,10.34,0.48422402,5.0068765,0.0,
1608,337.26,107.99,6.9666967,0.32019806,2.2307227,0.0,
1609,69.22,69.22,6.17,1.0,6.17,0.0,
1610,138.06,70.39,11.47,0.5098508,5.8479886,0.0,
1611,8327.04,0.0,0.0,0.0,0.0,0.0,
1612,642.56,178.54,4.1709948,0.2778573,1.1589414,0.0,
1613,171.36,83.75,3.7,0.48873717,1.8083274,0.0,
1614,669.32,105.35,8.19,0.15739855,1.2890941,0.0,
1615,40.54,0.0,0.0,0.0,0.0,0.0,
1616,390.36,181.77,6.108592,0.46564713,2.8444483,0.0,
1617,402.46,112.59,9.45,0.27975452,2.64368,0.0,
1618,361.68,118.29,7.4521027,0.32705706,2.4372628,0.0,
1619,102.06,81.84,10.51,0.80188125,8.427772,0.0,
1620,107.56,56.77,8.81,0.5277985,4.6499047,0.0,
1621,7170.51,0.0,0.0,0.0,0.0,0.0,
1622,134.7,23.21,10.78,0.17230883,1.8574891,0.0,
1623,1202.43,196.31,7.4029055,0.16326106,1.2086062,0.0,
1624,912.24,0.0,0.0,0.0,0.0,0.0,
1625,197.92,84.0,10.83,0.42441392,4.5964026,0.0,
1626,807.27,157.15,3.8,0.19466844,0.7397401,0.0,
1627,153.24,208.43,8.11,1.3601539,11.030848,0.0,
1628,2381.28,0.0,0.0,0.0,0.0,0.0,
1629,3058.02,0.0,0.0,0.0,0.0,0.0,
1630,1888.31,0.0,0.0,0.0,0.0,0.0,
1631,639.35,140.56,0.0,0.21984829,0.0,0.0,
1632,1427.48,0.0,0.0,0.0,0.0,0.0,
1633,314.54,99.86,9.13,0.3174795,2.8985877,0.0,
1634,180.59,117.2,9.73,0.6489839,6.314613,0.0,
1635,3118.44,0.0,0.0,0.0,0.0,0.0,
1636,90.67,71.05,8.4,0.78361094,6.5823317,0.0,
1637,481.49,145.55,5.3478703,0.30229083,1.6166122,0.0,
1638,1325.44,211.94,3.278461,0.15990163,0.52423126,0.0,
1639,478.4,86.05,5.45,0.17987041,0.9802937,0.0,
1640,217.67,95.56,8.140299,0.43901318,3.5736985,0.0,
1641,115.47,173.63,10.82,1.5036806,16.269825,0.0,
1642,112.59,35.82,3.32,0.31814548,1.056243,0.0,
1643,4237.53,0.0,0.0,0.0,0.0,0.0,
1644,187.61,0.0,0.0,0.0,0.0,0.0,
1645,2897.66,0.0,0.0,0.0,0.0,0.0,
1646,349.03,119.84,7.2416687,0.34335157,2.4864383,0.0,
1647,14017.7,0.0,0.0,0.0,0.0,0.0,
1648,161.29,92.21,5.81,0.57170314,3.3215954,0.0,
1649,164.76,1414.13,7.46,8.58297,64.02895,0.0,
1650,91.68,71.77,3.18,0.78283155,2.4894044,0.0,
1651,433.36,74.0,9.99,0.17075872,1.7058797,0.0,
1652,255.91,90.16,7.75,0.35231137,2.7304132,0.0,
1653,2178.76,0.0,0.0,0.0,0.0,0.0,
1654,1475.38,0.0,0.0,0.0,0.0,0.0,
1655,214.69,0.0,0.0,0.0,0.0,0.0,
1656,447.11,108.51,10.41,0.24269196,2.5264235,0.0,
1657,900.76,135.2,6.2200475,0.15009546,0.9336009,0.0,
1658,94.86,0.0,0.0,0.0,0.0,0.0,
1659,2752.57,0.0,0.0,0.0,0.0,0.0,
1660,327.08,123.36,2.62,0.37715545,0.98814726,0.0,
1661,1118.86,190.85,8.527501,0.17057541,1.454582,0.0,
1662,195.96,0.0,0.0,0.0,0.0,0.0,
1663,5438.76,0.0,0.0,0.0,0.0,0.0,
1664,153.51,84.13,6.13,0.5480425,3.3595006,0.0,
1665,29109.28,23602.72,15.8,0.8108315,12.811138,0.0,
1666,519.77,0.0,0.0,0.0,0.0,0.0,
1667,565.69,97.33,6.733708,0.17205536,1.1585705,0.0,
1668,505.41,251.33,7.47,0.49727944,3.7146773,0.0,
1669,389.82,123.1,6.4213986,0.31578675,2.0277927,0.0,
1670,236.58,264.82,3.238358,1.1193677,3.6249132,0.0,
1671,10024.21,18.27,0.0,0.0018225876,0.0,0.0,
1672,11104.35,225.72,3.69,0.02032717,0.07500726,0.0,
1673,3013.55,0.0,0.0,0.0,0.0,0.0,
1674,258.17,112.76,1.5,0.43676645,0.6551497,0.0,
1675,295.96,95.91,3.16,0.32406408,1.0240425,0.0,
1676,553.13,106.97,1.448019,0.19339034,0.28003287,0.0,
1677,230.72,177.13,8.26,0.76772714,6.3414264,0.0,
1678,501.97,491.59,4.72,0.9793215,4.622397,0.0,
1679,300.04,88.03,7.71,0.2933942,2.2620692,0.0,
1680,144.52,107.77,10.83,0.7457099,8.076038,0.0,
1681,1036.53,0.0,0.0,0.0,0.0,0.0,
1682,6478.35,0.0,0.0,0.0,0.0,0.0,
1683,216.51,0.0,0.0,0.0,0.0,0.0,
1684,439.38,338.15,9.38125,0.7696071,7.2198772,0.0,
1685,2584.25,0.0,0.0,0.0,0.0,0.0,
1686,508.65,92.13,7.1665616,0.1811265,1.2980543,0.0,
1687,600.53,129.88,6.231278,0.21627562,1.3476735,0.0,
1688,178.02,153.69,6.370337,0.86332995,5.499703,0.0,
1689,855.16,214.92,6.27,0.2513214,1.575785,0.0,
1690,578.41,201.66,3.4875636,0.34864545,1.2159231,0.0,
1691,168.94,117.76,10.530775,0.6970522,7.3405004,0.0,
1692,373.67,120.81,6.1769853,0.32330665,1.9970604,0.0,
1693,601.64,0.0,0.0,0.0,0.0,0.0,
1694,199.2,199.2,6.01,1.0,6.01,0.0,
1695,17031.65,0.0,0.0,0.0,0.0,0.0,
1696,357.5,194.19,11.39,0.5431888,6.186921,0.0,
1697,51.72,35.43,6.95,0.6850348,4.7609916,0.0,
1698,538.31,500.37,5.96,0.9295202,5.53994,0.0,
1699,318.02,90.49,7.85,0.28454185,2.2336535,0.0,
1700,631.61,113.26,6.02742,0.17931953,1.080834,0.0,
1701,437.4,147.79,5.9764533,0.33788294,2.0193417,0.0,
1702,102.76,60.01,9.42,0.58398205,5.501111,0.0,
1703,1285.04,428.41,3.39,0.3333826,1.1301671,0.0,
1704,2407.44,0.0,0.0,0.0,0.0,0.0,
1705,1073.73,172.35,9.32,0.16051522,1.4960018,0.0,
1706,1528.86,0.0,0.0,0.0,0.0,0.0,
1707,688.97,0.0,0.0,0.0,0.0,0.0,
1708,1289.53,346.1,8.34,0.26839235,2.2383924,0.0,
1709,4418.8,0.0,0.0,0.0,0.0,0.0,
1710,411.33,82.88,3.1,0.20149271,0.6246274,0.0,
1711,737.4,56.89,2.070958,0.07714944,0.15977325,0.0,
1712,357.74,105.25,3.69,0.29420808,1.0856278,0.0,
1713,539.86,134.3,5.98,0.24876821,1.487634,0.0,
1714,671.7,161.35,5.72,0.24021141,1.3740093,0.0,
1715,248.3,79.52,9.85,0.32025772,3.1545386,0.0,
1716,370.97,499.99,5.8056717,1.3477908,7.8248315,0.0,
1717,1242.92,16.65,1.68,0.013395874,0.022505067,0.0,
1718,139.2,115.91,6.7,0.83268684,5.5790014,0.0,
1719,8784.94,0.0,0.0,0.0,0.0,0.0,
1720,147.43,29.07,2.75,0.19717833,0.5422404,0.0,
1721,379.03,93.0,0.0,0.24536316,0.0,0.0,
1722,442.52,0.0,0.0,0.0,0.0,0.0,
1723,360.43,113.31,1.693704,0.3143745,0.53245735,0.0,
1724,146.78,0.0,0.0,0.0,0.0,0.0,
1725,177.85,148.73,6.5,0.83626646,5.4357324,0.0,
1726,505.68,84.05,8.44,0.16621184,1.402828,0.0,
1727,2861.03,0.0,0.0,0.0,0.0,0.0,
1728,2820.58,0.0,0.0,0.0,0.0,0.0,
1729,265.23,99.8,4.2127304,0.37627718,1.5851544,0.0,
1730,71.91,64.93,3.53,0.9029342,3.1873577,0.0,
1731,2133.95,0.0,0.0,0.0,0.0,0.0,
1732,22.25,0.0,0.0,0.0,0.0,0.0,
1733,403.47,112.1,6.14,0.27783975,1.7059358,0.0,
1734,94.55,0.0,0.0,0.0,0.0,0.0,
1735,143.83,0.0,0.0,0.0,0.0,0.0,
1736,829.57,496.47,7.471695,0.5984667,4.4715605,0.0,
1737,147.6,163.02,14.1,1.1044716,15.573049,0.0,
1738,16996.74,1796.86,12.58041,0.10571792,1.3299747,0.0,
1739,6.44,0.0,0.0,0.0,0.0,0.0,
1740,1170.27,234.45,4.196345,0.20033838,0.8406889,0.0,
1741,65.99,46.08,12.07,0.69828767,8.428332,0.0,
1742,434.64,99.36,5.76,0.22860298,1.3167531,0.0,
1743,180.4,106.35,3.27,0.5895233,1.9277412,0.0,
1744,76.64,63.3,9.06,0.8259395,7.483012,0.0,
1745,490.03,330.71,13.16,0.67487705,8.881382,0.0,
1746,18577.07,428.19,2.1816578,0.023049382,0.050285865,0.0,
1747,781.43,134.73,0.0,0.17241468,0.0,0.0,
1748,2706.16,1125.9,6.4716945,0.41605082,2.6925538,0.0,
1749,2990.76,0.0,0.0,0.0,0.0,0.0,
1750,263.84,396.87,8.65,1.5042071,13.011391,0.0,
1751,689.49,97.47,7.2062225,0.14136536,1.0187103,0.0,
1752,63.45,0.0,0.0,0.0,0.0,0.0,
1753,145.5,236.81,0.0,1.6275601,0.0,0.0,
1754,1170.03,228.95,6.472501,0.19567874,1.2665308,0.0,
1755,129.68,69.48,3.0,0.53578043,1.6073413,0.0,
1756,3005.27,0.0,0.0,0.0,0.0,0.0,
1757,420.59,158.01,7.15393,0.37568653,2.6876352,0.0,
1758,14156.65,0.0,0.0,0.0,0.0,0.0,
1759,10897.36,0.0,0.0,0.0,0.0,0.0,
1760,8751.83,0.0,0.0,0.0,0.0,0.0,
1761,168.52,180.74,5.06,1.0725137,5.426919,0.0,
1762,269.92,93.71,7.65,0.3471769,2.6559036,0.0,
1763,504.51,139.58,8.502483,0.2766645,2.3523352,0.0,
1764,187.81,0.0,0.0,0.0,0.0,0.0,
1765,177.68,87.63,7.6792345,0.49319002,3.7873216,0.0,
1766,79.62,43.87,10.83,0.5509922,5.9672456,0.0,
1767,147.16,79.5,6.968522,0.5402283,3.764593,0.0,
1768,307.24,137.58,9.95,0.44779328,4.455543,0.0,
1769,392.57,148.41,6.4787617,0.37804723,2.4492779,0.0,
1770,75.84,75.84,3.03,1.0,3.03,0.0,
1771,4046.52,0.0,0.0,0.0,0.0,0.0,
1772,207.41,0.0,0.0,0.0,0.0,0.0,
1773,4424.19,0.0,0.0,0.0,0.0,0.0,
1774,1212.28,93.1,4.21,0.07679743,0.3233172,0.0,
1775,168.48,82.49,8.35,0.489613,4.0882688,0.0,
1776,490.81,390.13,6.6317377,0.7948697,5.271367,0.0,
1777,94.71,90.45,10.36,0.95502055,9.894012,0.0,
1778,108.24,72.75,2.76,0.67211753,1.8550444,0.0,
