id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,zone,zoneId,type,typeId,mobi,volume,volNieuw,volNieuwGem
5629,1755.37,235.75,7.0001717,0.13430217,0.9401383,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7476.0,1650.2905,1622.7395,1695.3584
5630,278.52,148.51,7.4035525,0.53321123,3.9476578,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7880.0,1099.5016,1424.4868,1220.855
5631,5081.08,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6707.0,0.0,0.0,0.0
5632,1868.71,37.16,1.77,0.019885376,0.035197116,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7543.0,65.7732,184.60468,115.97196
5633,186.82,98.0,9.89,0.5245691,5.1879883,MOLENSTRAAT,27,woongebied,1,7890.0,969.22003,969.22003,1009.4226
5634,26897.26,0.0,0.0,0.0,0.0,BUS,10,landbouwgebied,5,6440.0,0.0,0.0,0.6347933
5635,403.81,85.74,7.93,0.21232757,1.6837575,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7569.0,679.91815,924.7401,792.99316
5636,371.85,87.35,1.53,0.23490654,0.359407,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7481.0,133.6455,133.6455,304.81284
5637,449.72,194.92,8.18,0.43342525,3.5454187,WARME LANDEN,26,woonuitbreidingsgebied,3,7552.0,1594.4457,1860.7816,1624.738
5638,765.05,0.0,0.0,0.0,0.0,HOGE BOSSTRAAT,3,woongebied,1,7579.0,0.0,0.0,48.338287
5639,351.44,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7876.0,0.0,0.0,19.940187
5640,301.92,88.7,0.0,0.2937864,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7781.0,0.0,244.82199,244.83157
5641,14605.06,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5291.0,0.0,0.0,0.8569708
5642,1840.34,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8050.0,0.0,0.0,0.0
5643,957.83,107.01,1.2621849,0.111721285,0.14101292,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7898.0,135.0664,546.3419,398.72568
5644,247.44,102.83,0.0,0.4155755,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7635.0,0.0,285.0098,253.76515
5645,659.48,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6259.0,0.0,0.0,0.0
5646,421.21,50.72,2.57,0.120415,0.30946654,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7883.0,130.3504,130.3504,328.0129
5647,39.96,40.96,3.57,1.025025,3.6593392,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,146.22719,356.3199,290.5373
5648,116.47,74.3,8.13,0.63793254,5.1863914,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8036.0,604.059,515.04626,623.1836
5649,5024.36,0.0,0.0,0.0,0.0,WARME LANDEN,26,woonuitbreidingsgebied,3,7459.0,0.0,0.0,813.2432
5650,778.17,226.92,5.588202,0.29160723,1.6295602,GALGENAKKER,22,woongebied,1,6786.0,1268.0748,1124.4548,1401.7216
5651,49.46,88.37,10.91,1.7866964,19.492857,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,964.1167,1174.2094,979.9618
5652,565.1,189.55,7.93,0.33542737,2.659939,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7883.0,1503.1315,1887.0663,1620.1096
5653,8545.17,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4956.0,0.0,0.0,0.41261572
5654,2961.87,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6690.0,0.0,0.0,0.7563326
5655,476.68,17.36,2.38,0.036418565,0.08667619,MOERSTRAAT,15,landbouwgebied,5,6031.0,41.316803,183.87471,183.87498
5656,476.42,84.75,7.46,0.17788926,1.3270538,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7715.0,632.235,877.057,721.6684
5657,163.23,85.82,6.4788218,0.5257612,3.406313,MOEIE,16,woonvernieuwingsgebied,2,7821.0,556.01245,556.01245,607.3799
5658,137.64,114.66,2.97,0.83304274,2.474137,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7328.0,340.54022,532.21643,495.6848
5659,234.82,73.13,9.67,0.31143,3.011528,MOLENSTRAAT,27,bedrijventerrein,4,7743.0,707.16705,707.16705,696.7967
5660,61.11,61.11,7.96,1.0,7.96,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7907.0,486.4356,486.4356,585.54224
5661,251.42,81.95,10.2,0.3259486,3.3246758,MOEIE,16,woonvernieuwingsgebied,2,7529.0,835.88995,1072.9373,905.3791
5662,192.86,89.76,3.6,0.46541533,1.6754951,MOLENSTRAAT,27,woongebied,1,7853.0,323.136,514.0552,400.0457
5663,317.27,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,0.0,0.0,72.7946
5664,348.02,120.19,3.89,0.34535372,1.3434261,MOLENSTRAAT,27,woongebied,1,7947.0,467.53912,809.7096,740.03125
5665,830.64,116.6,10.29,0.14037368,1.4444451,GALGENAKKER,22,woonuitbreidingsgebied,3,7425.0,1199.814,1135.6466,1257.1924
5666,10188.42,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,6842.0,0.0,0.0,0.5395743
5667,6661.17,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7565.0,0.0,0.0,2.767953
5668,2937.12,556.02,3.4265153,0.1893079,0.64866644,MOEIE,16,woonvernieuwingsgebied,2,7497.0,1905.2112,3635.6943,2840.954
5669,255.54,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7952.0,0.0,0.0,71.9162
5670,278.32,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4899.0,0.0,0.0,4.3121996
5671,1884.53,132.66,4.4676766,0.07039421,0.31449857,VROMBOUTSTRAAT,8,buitengebied,6,6603.0,592.682,438.1749,710.5939
5672,3766.31,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,7010.0,0.0,0.0,0.0
5673,109.57,79.18,9.97,0.7226431,7.2047515,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7897.0,789.4246,789.4246,830.23895
5674,51.18,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7995.0,0.0,0.0,83.09548
5675,3713.35,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6953.0,0.0,0.0,0.7059104
5676,79.54,60.76,7.56,0.76389235,5.7750263,MOLENSTRAAT,27,woongebied,1,7947.0,459.34558,459.34558,551.7605
5677,750.79,98.45,1.7,0.13112855,0.22291854,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7546.0,167.365,393.47668,321.27716
5678,21.25,0.0,0.0,0.0,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7853.0,0.0,465.46637,60.417263
5679,535.34,127.68,4.3873973,0.23850262,1.0464057,GALGENAKKER,22,woongebied,1,7019.0,560.18286,944.1177,776.0552
5680,283.11,82.59,8.2,0.29172406,2.3921373,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7779.0,677.238,922.05994,719.332
5681,1538.71,12.15,2.24,0.007896225,0.017687544,MOEIE,16,woonvernieuwingsgebied,2,7672.0,27.216,27.216,65.43579
5682,588.38,124.04,11.96,0.21081614,2.521361,MOLENSTRAAT,27,woongebied,1,8033.0,1483.5184,1339.8984,1551.411
5683,733.57,129.25,6.2629657,0.17619313,1.1034915,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7635.0,809.48834,1193.4232,944.4628
5684,2547.03,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5395.0,0.0,0.0,0.60506606
5685,1445.86,250.64,2.7187653,0.17335013,0.47129828,POKMOERE,4,buitengebied,6,7356.0,681.43134,1194.6907,1042.4238
5686,142.77,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6290.0,0.0,0.0,81.38582
5687,9.07,0.0,0.0,0.0,0.0,ZANDVLEUGE,21,woongebied,1,7169.0,0.0,0.0,22.668285
5688,554.37,0.0,0.0,0.0,0.0,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7823.0,0.0,0.0,53.997
5689,6660.5,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6705.0,0.0,0.0,0.44435537
5690,274.38,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4925.0,0.0,0.0,4.650854
5691,218.02,87.18,0.0,0.39987156,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7530.0,0.0,190.9192,170.53642
5692,344.47,70.38,5.74,0.20431386,1.1727616,MOLENSTRAAT,27,woongebied,1,7947.0,403.98117,648.80316,486.6058
5693,166.35,113.13,9.98,0.68007207,6.7871194,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8008.0,1129.0374,1129.0374,1139.7834
5694,294.67,88.26,8.78,0.2995215,2.6297987,MOLENSTRAAT,27,woongebied,1,7890.0,774.9228,687.5507,816.1077
5695,258.21,79.2,10.26,0.30672708,3.1470199,MOLENSTRAAT,27,woongebied,1,7896.0,812.592,812.592,852.2865
5696,105.09,83.2,10.07,0.79170233,7.972442,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8029.0,837.8239,837.8239,857.5569
5697,182.53,116.04,11.74,0.6357311,7.4634833,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8001.0,1362.3096,1362.3096,1369.4618
5698,762.26,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI,18,bedrijventerrein,4,6966.0,0.0,0.0,526.58826
5699,415.06,28.07,2.81,0.06762878,0.19003685,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7916.0,78.87669,315.92395,264.09357
5700,11766.3,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6110.0,0.0,0.0,0.0
5701,544.32,124.43,1.72,0.22859715,0.3931871,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8045.0,214.0196,625.2951,491.8114
5702,5580.2,1292.69,6.97787,0.23165655,1.6164694,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7782.0,9020.223,22272.969,15665.83
5703,145.61,227.13,13.02,1.5598516,20.309269,EEKLO CENTRUM,17,woonvernieuwingsgebied,2,8033.0,2957.2327,2761.55,2964.3196
5704,23344.52,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,woongebied,1,5869.0,0.0,0.0,0.0
5705,229.35,0.0,0.0,0.0,0.0,EEKLO CENTRUM,17,woonvernieuwingsgebied,2,8041.0,0.0,0.0,80.12248
5706,8070.39,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,bedrijventerrein,4,7096.0,0.0,0.0,0.0
5707,856.15,191.88,0.0,0.2241196,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7918.0,0.0,383.93484,336.2943
5708,5293.12,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5478.0,0.0,0.0,0.38087606
5709,163.91,16.94,0.0,0.1033494,0.0,BALGERHOEK,20,woongebied,1,6152.0,0.0,190.9192,190.90279
5710,2669.63,0.0,0.0,0.0,0.0,OOSTVELDSTRAAT,2,landbouwgebied,5,6290.0,0.0,0.0,0.8067547
5711,181.47,88.45,7.077296,0.48740837,3.4495332,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7707.0,625.9868,625.9868,680.2044
5712,576.65,207.92,6.2762227,0.3605653,2.2629883,GALGENAKKER,22,woonuitbreidingsgebied,3,7102.0,1304.9523,1518.2429,1355.222
5713,206.76,70.62,11.09,0.34155545,3.78785,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8023.0,783.17584,993.26855,796.7197
5714,572.47,151.47,0.0,0.2645903,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7756.0,0.0,383.93484,383.94873
5715,119.08,119.08,9.715372,1.0,9.715372,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8022.0,1156.9065,1417.1141,1165.6947
5716,19.63,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7940.0,0.0,0.0,81.60898
5717,177.36,89.68,9.64,0.50563824,4.874353,MOEIE,16,woonvernieuwingsgebied,2,7868.0,864.51526,864.51526,904.6826
5718,199.78,82.17,0.0,0.41130242,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8075.0,0.0,210.09268,210.10135
5719,1117.98,276.94,6.68,0.24771464,1.6547338,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7763.0,1849.9592,1849.9592,2009.617
5720,23386.37,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,6736.0,0.0,0.0,123.07683
5721,158.19,79.9,8.04,0.5050888,4.060914,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,642.396,642.396,663.07916
5722,615.07,232.8,8.117195,0.37849352,3.0723057,GALGENAKKER,22,woonuitbreidingsgebied,3,7295.0,1889.6831,2102.9736,1949.632
5723,808.62,137.99,7.85,0.17064877,1.3395928,GALGENAKKER,22,woonuitbreidingsgebied,3,7110.0,1083.2216,1296.5122,1133.8325
5724,118.13,67.36,9.86,0.5702193,5.6223617,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,664.16956,535.21564,679.0297
5725,183.61,108.02,9.95,0.58831215,5.853706,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8022.0,1074.799,1074.799,1083.6705
5726,1012.66,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6573.0,0.0,0.0,11.811913
5727,242.17,86.84,8.34,0.35859105,2.9906497,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7715.0,724.2456,724.2456,763.6919
5728,7926.78,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7764.0,0.0,0.0,24.193726
5729,403.61,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,6880.0,0.0,0.0,16.215134
5730,644.2,167.22,5.987047,0.25957778,1.5541043,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7691.0,1001.15405,1001.15405,1132.49
5731,8878.19,10.27,3.11,0.0011567674,0.0035975464,OOSTVELD,7,landbouwgebied,5,6379.0,31.939701,-65.27586,36.74743
5732,775.73,190.48,5.2510195,0.24554935,1.2893845,GALGENAKKER,22,woonuitbreidingsgebied,3,7093.0,1000.2142,1213.5048,1051.4105
5733,142.09,90.3,6.74,0.63551277,4.2833557,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8001.0,608.622,818.7147,705.6727
5734,340.28,154.66,11.38,0.45450807,5.172302,MOLENSTRAAT,27,woongebied,1,7953.0,1760.0309,1760.0309,1837.1733
5735,2678.66,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4920.0,0.0,0.0,0.85717696
5736,25.08,109.39,7.86,4.361643,34.282513,GALGENAKKER,22,woonuitbreidingsgebied,3,6941.0,859.8054,859.8054,857.0624
5737,89.25,62.34,11.08,0.6984874,7.73924,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8023.0,690.7272,690.7272,703.3391
5738,177.28,66.58,9.6,0.3755641,3.6054153,MOEIE,16,woonvernieuwingsgebied,2,7868.0,639.168,639.168,678.2882
5739,4306.83,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,7048.0,0.0,0.0,0.0
5740,412.46,110.17,7.414027,0.2671047,1.9803214,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7926.0,816.80334,1158.9739,945.1872
5741,193.47,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8031.0,0.0,0.0,77.00083
5742,816.53,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,5990.0,0.0,0.0,0.0
5743,76.7,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6222.0,0.0,0.0,38.622036
5744,92.59,70.79,8.219434,0.7645534,6.2841964,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,581.8537,452.89978,598.60876
5745,3712.33,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5229.0,0.0,0.0,0.7563326
5746,307.15,104.39,9.74,0.33986652,3.3102996,WARME LANDEN,26,woonuitbreidingsgebied,3,7299.0,1016.75854,1283.0945,1044.8123
5747,274.57,111.88,9.47,0.40747347,3.8587742,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7750.0,1059.5037,1059.5037,1127.6573
5748,270.47,330.0,6.2018957,1.2200984,7.5669227,MOLENSTRAAT,27,woongebied,1,7746.0,2046.6256,2650.9702,2250.6875
5749,64.42,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7853.0,0.0,465.46637,58.462425
5750,96.49,70.88,10.69,0.73458385,7.8527017,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8023.0,757.70715,628.75323,771.1889
5751,905.08,312.97,3.46,0.34579262,1.1964425,MOLENSTRAAT,27,woongebied,1,7998.0,1082.8762,1603.3348,1438.6793
5752,4991.9,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4980.0,0.0,0.0,0.85717696
5753,183.94,89.3,10.66,0.48548442,5.175264,MOEIE,16,woonvernieuwingsgebied,2,7838.0,951.93805,951.93805,991.2278
5754,760.96,212.8,12.508461,0.27964675,3.4979506,MOLENSTRAAT,27,woongebied,1,7947.0,2661.8005,2661.8005,2727.767
5755,442.49,127.44,0.0,0.2880065,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,6941.0,0.0,266.3359,266.3288
5756,4026.76,21.15,3.03,0.0052523618,0.015914654,OOSTVELDSTRAAT,2,landbouwgebied,5,6290.0,64.084496,64.084496,89.21976
5757,2094.26,446.01,5.693419,0.21296783,1.212515,BALGERHOEK,20,woongebied,1,6321.0,2539.3218,2280.4248,2923.6682
5758,661.84,498.47,9.29,0.75315785,6.996836,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7934.0,4630.786,6213.7837,4456.546
5759,82.18,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7859.0,0.0,0.0,92.6834
5760,3342.94,281.39,9.585615,0.08417442,0.80686355,MOEIE,16,woonvernieuwingsgebied,2,7789.0,2697.2964,2469.1243,2744.1777
5761,153.06,35.89,3.55,0.23448321,0.83241534,VELDEKEN,6,landbouwgebied,5,5499.0,127.40949,159.62798,143.38197
5762,557.03,143.62,5.1068487,0.2578317,1.3167075,BALGERHOEK,20,woongebied,1,6212.0,733.4456,733.4456,899.0642
5763,568.96,145.2,5.67,0.25520247,1.446998,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7610.0,823.284,1207.2189,957.0046
5764,224.51,77.9,8.99,0.3469779,3.119331,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,700.321,700.321,721.7001
5765,172.48,65.23,10.67,0.37818882,4.0352745,MOEIE,16,woonvernieuwingsgebied,2,8011.0,696.00415,696.00415,713.59326
5766,25.66,237.85,8.34,9.269291,77.305885,ST JANSDREEF,23,woongebied,1,7552.0,1983.6691,1983.6691,2059.622
5767,203.7,113.0,7.56,0.5547374,4.1938143,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,854.27997,1114.4875,971.9543
5768,324.77,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4984.0,0.0,0.0,4.199315
5769,2995.19,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4969.0,0.0,0.0,0.7563326
5770,786.84,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7674.0,0.0,0.0,47.58833
5771,142.92,61.94,2.73,0.4333893,1.1831528,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8036.0,169.09619,360.01538,299.014
5772,100.18,97.04,14.89,0.9686564,14.423295,EEKLO CENTRUM,17,woonvernieuwingsgebied,2,8052.0,1444.9257,1444.9257,1459.1165
5773,703.88,202.7,5.0736055,0.28797522,1.4610726,MOLENSTRAAT,27,woongebied,1,7786.0,1028.4198,1412.3546,1140.5555
5774,372.83,87.25,3.09,0.23402087,0.72312444,SINT-JANS VELD,12,buitengebied,6,6192.0,269.60248,590.881,503.64966
5775,2656.38,0.0,0.0,0.0,0.0,BALGERHOEK,20,woongebied,1,6129.0,0.0,0.0,0.0
5776,164.61,185.74,8.94,1.1283641,10.087574,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7396.0,1660.5156,1660.5156,1736.1082
5777,118.97,98.43,6.86431,0.82735145,5.6791964,MOEIE,16,woonvernieuwingsgebied,2,7529.0,675.654,546.7001,739.3284
5778,69.37,66.75,10.03,0.96223146,9.651182,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,669.5025,669.5025,686.04315
5779,251.89,0.0,0.0,0.0,0.0,GALGENAKKER,22,woongebied,1,6749.0,0.0,0.0,171.89992
5780,17767.34,0.0,0.0,0.0,0.0,HET LEEN,5,landbouwgebied,5,5943.0,0.0,0.0,0.5078347
5781,24476.56,0.0,0.0,0.0,0.0,MOERSTRAAT,15,buitengebied,6,4997.0,0.0,0.0,0.0
5782,415.88,21.91,3.1,0.052683465,0.16331874,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,67.921,304.96826,253.98215
5783,49.51,0.0,0.0,0.0,0.0,MOEIE,16,bedrijventerrein,4,7571.0,0.0,0.0,79.10402
5784,256.09,143.95,10.14,0.5621071,5.699766,MOLENSTRAAT,27,woongebied,1,7960.0,1459.6531,1459.6531,1538.4886
5785,98.65,46.55,6.4,0.47187024,3.0199697,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7923.0,297.92,297.92,396.3385
5786,72.22,65.47,3.49,0.90653557,3.1638093,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,8006.0,228.49031,419.40952,359.89957
5787,2175.42,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,5577.0,0.0,0.0,0.85717696
5788,1008.77,135.02,6.174599,0.13384616,0.8264465,SINT-JANS VELD,12,buitengebied,6,5517.0,833.6944,833.6944,954.8975
5789,3195.43,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6051.0,0.0,0.0,0.60506606
5790,487.57,221.45,7.93,0.45419118,3.6017358,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7912.0,1756.0984,1756.0984,1872.1168
5791,160.62,96.15,9.67,0.5986179,5.788635,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,929.7705,929.7705,969.5248
5792,101.02,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7964.0,0.0,0.0,79.67653
5793,695.87,218.07,0.0,0.3133775,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7557.0,0.0,383.93484,368.35834
5794,134.47,51.94,8.51,0.38625714,3.2870483,MOLENSTRAAT,27,woongebied,1,7998.0,442.0094,352.99664,462.10236
5795,4069.03,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7910.0,0.0,0.0,0.0
5796,21399.53,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5090.0,0.0,0.0,0.7300122
5797,3457.11,4141.47,8.16,1.1979573,9.775331,ZANDVLEUGE,21,bedrijventerrein,4,7561.0,33794.395,37665.125,34431.14
5798,84.4,56.47,10.86,0.66907585,7.266164,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8015.0,613.2642,613.2642,628.6631
5799,2887.77,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,5380.0,0.0,0.0,0.65548825
5800,4944.85,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,7330.0,0.0,0.0,3.8825114
5801,246.55,100.65,9.58,0.4082336,3.910878,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,964.227,814.2058,991.4006
5802,434.91,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7871.0,0.0,0.0,21.504126
5803,560.79,180.97,5.248178,0.32270548,1.6936158,GALGENAKKER,22,woonuitbreidingsgebied,3,6709.0,949.76276,885.59546,1000.5963
5804,247.92,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5068.0,0.0,0.0,37.798935
5805,30869.86,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,woongebied,1,7496.0,0.0,0.0,141.28238
5806,6458.47,0.0,0.0,0.0,0.0,GALGENAKKER,22,woongebied,1,6979.0,0.0,0.0,0.0
5807,768.22,140.96,7.39,0.18348911,1.3559846,MOLENSTRAAT,27,woongebied,1,7576.0,1041.6945,898.0744,1174.8202
5808,159.86,65.77,8.17,0.41142246,3.3613217,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,537.3409,537.3409,559.2531
5809,270.62,166.08,7.22,0.6137019,4.4309273,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8035.0,1199.0975,1541.2681,1325.231
5810,4397.26,400.74,7.7,0.09113403,0.701732,SINT-JANS VELD,12,buitengebied,6,7017.0,3085.6978,3987.2046,3378.7908
5811,208.07,88.54,8.252042,0.42552987,3.5114903,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8023.0,730.6358,601.6819,746.1959
5812,71.91,64.93,3.43,0.9029342,3.0970643,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7974.0,222.7099,222.7099,356.1167
5813,2486.13,252.24,8.212631,0.1014589,0.83324456,MOLENSTRAAT,27,woongebied,1,7778.0,2071.5542,2740.4028,2171.8162
5814,4642.95,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,6148.0,0.0,0.0,0.60506606
5815,279.77,29.78,1.76,0.10644459,0.18734246,BALGERHOEK,20,woongebied,1,6215.0,52.4128,-34.95928,226.88863
5816,124.35,206.53,9.413524,1.6608765,15.634701,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8075.0,1944.175,1748.4926,1952.866
5817,379.68,181.18,9.276586,0.4771913,4.426706,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,1680.7317,2005.7169,1745.9666
5818,166.99,64.8,10.36,0.3880472,4.020169,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7925.0,671.328,671.328,684.9097
5819,109.03,0.0,0.0,0.0,0.0,EEKLO CENTRUM,17,woongebied,1,8033.0,0.0,0.0,49.386192
5820,2746.37,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4875.0,0.0,0.0,0.9075991
